Trainer 197,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
Species,FINNEON,BEEDRILL,TEDDIURSA,DELIBIRD,NONE,NONE
Level,19,19,19,19,,
Ability,SWIFT_SWIM,SWARM,PICKUP,VITAL_SPIRIT,,
Held Item,NONE,NONE,NONE,NONE,,
Move 1,GUST,PURSUIT,COVET,PRESENT,,
Move 2,RAIN_DANCE,TWINEEDLE,PAYBACK,PRESENT,,
Move 3,WATER_GUN,RAGE,SCRATCH,PRESENT,,
Move 4,POUND,FURY_ATTACK,SWEET_SCENT,PRESENT,,
Optional Move 1,ATTRACT,TOXIC,BABY_DOLL_EYES,AURORA_BEAM,,
Optional Move 2,SWEET_KISS,HIDDEN_POWER,FLING,QUICK_ATTACK,,
Optional Move 3,CHARM,SUNNY_DAY,LICK,FUTURE_SIGHT,,
Optional Move 4,FLAIL,HYPER_BEAM,FURY_SWIPES,SPLASH,,
Optional Move 5,AQUA_TAIL,PROTECT,CRUNCH,RAPID_SPIN,,
Optional Move 6,SPLASH,GIGA_DRAIN,TAKE_DOWN,ICE_BALL,,
Optional Move 7,PSYBEAM,FRUSTRATION,SEISMIC_TOSS,ICE_SHARD,,
Optional Move 8,TICKLE,SOLAR_BEAM,COUNTER,ICE_PUNCH,,
Optional Move 9,AGILITY,RETURN,METAL_CLAW,FAKE_OUT,,
Optional Move 10,TOXIC,BRICK_BREAK,FAKE_TEARS,FOCUS_PUNCH,,
Optional Move 11,HAIL,DOUBLE_TEAM,YAWN,WATER_PULSE,,
Optional Move 12,HIDDEN_POWER,SLUDGE_BOMB,SLEEP_TALK,TOXIC,,
Optional Move 13,ICE_BEAM,AERIAL_ACE,CROSS_CHOP,HAIL,,
Optional Move 14,BLIZZARD,FACADE,DOUBLE_EDGE,HIDDEN_POWER,,
Optional Move 15,PROTECT,SECRET_POWER,CLOSE_COMBAT,ICE_BEAM,,
Optional Move 16,FRUSTRATION,REST,NIGHT_SLASH,BLIZZARD,,
Optional Move 17,RETURN,ATTRACT,BELLY_DRUM,HYPER_BEAM,,
Optional Move 18,DOUBLE_TEAM,THIEF,FOCUS_PUNCH,PROTECT,,
Optional Move 19,FACADE,ROOST,TOXIC,RAIN_DANCE,,
Optional Move 20,SECRET_POWER,FALSE_SWIPE,BULK_UP,FRUSTRATION,,
Optional Move 21,REST,ENDURE,HIDDEN_POWER,RETURN,,
Optional Move 22,THIEF,SILVER_WIND,SUNNY_DAY,BRICK_BREAK,,
Optional Move 23,BRINE,PAYBACK,TAUNT,DOUBLE_TEAM,,
Optional Move 24,ENDURE,GIGA_IMPACT,PROTECT,AERIAL_ACE,,
Optional Move 25,PAYBACK,FLASH,RAIN_DANCE,FACADE,,
Optional Move 26,FLASH,SWORDS_DANCE,FRUSTRATION,SECRET_POWER,,
Optional Move 27,PSYCH_UP,CAPTIVATE,EARTHQUAKE,REST,,
Optional Move 28,SLEEP_TALK,X_SCISSOR,RETURN,ATTRACT,,
Optional Move 29,NATURAL_GIFT,SLEEP_TALK,DIG,THIEF,,
Optional Move 30,SWAGGER,NATURAL_GIFT,BRICK_BREAK,STEEL_WING,,
Optional Move 31,SUBSTITUTE,SWAGGER,DOUBLE_TEAM,FLING,,
Optional Move 32,,U_TURN,ROCK_TOMB,ENDURE,,
Optional Move 33,,SUBSTITUTE,AERIAL_ACE,RECYCLE,,
Optional Move 34,,,TORMENT,GIGA_IMPACT,,
Optional Move 35,,,FACADE,AVALANCHE,,
Optional Move 36,,,SECRET_POWER,CAPTIVATE,,
Optional Move 37,,,ATTRACT,SLEEP_TALK,,
Optional Move 38,,,THIEF,NATURAL_GIFT,,
Optional Move 39,,,ENDURE,SWAGGER,,
Optional Move 40,,,SHADOW_CLAW,PLUCK,,
Optional Move 41,,,AVALANCHE,SUBSTITUTE,,
Optional Move 42,,,SWORDS_DANCE,,,
Optional Move 43,,,CAPTIVATE,,,
Optional Move 44,,,ROCK_SLIDE,,,
Optional Move 45,,,NATURAL_GIFT,,,
Optional Move 46,,,SWAGGER,,,
Optional Move 47,,,SUBSTITUTE,,,
