Trainer 431,Pokemon 1,Pokemon 2,Pokemon 3,Pokemon 4,Pokemon 5,Pokemon 6
Species,SNORUNT,MR_MIME,SEALEO,NONE,NONE,NONE
Level,42,42,42,,,
Ability,INNER_FOCUS,VITAL_SPIRIT,THICK_FAT,,,
Held Item,NONE,NONE,NONE,,,
Move 1,DOUBLE_TEAM,DAZZLING_GLEAM,BODY_SLAM,,,
Move 2,ICE_FANG,SUCKER_PUNCH,BRINE,,,
Move 3,HEADBUTT,PSYBEAM,SWAGGER,,,
Move 4,FROST_BREATH,ICY_WIND,AURORA_BEAM,,,
Optional Move 1,POWDER_SNOW,QUICK_GUARD,ROLLOUT,,,
Optional Move 2,ASTONISH,WIDE_GUARD,DEFENSE_CURL,,,
Optional Move 3,LEER,POWER_SWAP,GROWL,,,
Optional Move 4,ICE_SHARD,GUARD_SWAP,WATER_GUN,,,
Optional Move 5,ICY_WIND,POUND,POWDER_SNOW,,,
Optional Move 6,PROTECT,COPYCAT,ICE_BALL,,,
Optional Move 7,BITE,BATON_PASS,ENCORE,,,
Optional Move 8,BLOCK,ENCORE,REST,,,
Optional Move 9,SPIKES,MISTY_TERRAIN,SNORE,,,
Optional Move 10,ROLLOUT,MAGICAL_LEAF,WATER_PULSE,,,
Optional Move 11,DISABLE,BARRIER,ROAR,,,
Optional Move 12,BIDE,CONFUSION,TOXIC,,,
